MIN=0	-30	-3	-300	0	
27,2	-1,305	NAN	9,9	NAN	
27,3	-1,305	NAN	9,9	NAN	
27,4	-1,305	NAN	9,9	NAN	
27,602	-1,305	NAN	9,9	NAN	
27,622	-1,305	NAN	9,9	NAN	
27,7	-1,305	NAN	9,9	NAN	
27,8	-1,305	NAN	9,9	NAN	
27,9	-1,305	NAN	9,9	NAN	
28	-1,305	NAN	9,9	NAN	
28,1	-1,305	NAN	9,9	NAN	
28,2	-1,305	NAN	9,9	NAN	
28,3	-1,305	NAN	9,9	NAN	
28,4	-1,305	NAN	9,9	NAN	
28,5	-1,305	NAN	9,9	NAN	
28,6	-1,305	NAN	9,9	NAN	
28,7	-1,305	NAN	9,9	NAN	
28,8	-1,305	NAN	9,9	NAN	
28,9	-1,305	NAN	9,9	NAN	
29	-1,305	NAN	9,9	NAN	
29,1	-1,305	NAN	9,9	NAN	
29,2	-1,305	NAN	9,9	NAN	
29,3	-1,305	NAN	9,9	NAN	
29,4	-1,305	NAN	9,9	NAN	
29,5	-1,305	NAN	9,9	NAN	
29,6	-1,305	NAN	9,9	NAN	
29,7	-1,305	NAN	9,9	NAN	
29,8	-1,305	NAN	9,9	NAN	
29,9	-1,305	NAN	9,9	NAN	
30,118	-1,305	NAN	9,9	NAN	
30,135	-1,305	NAN	9,9	NAN	
30,2	-1,305	NAN	9,9	NAN	
30,3	-1,305	NAN	9,9	NAN	
30,4	-1,305	NAN	9,9	NAN	
30,5	-1,305	NAN	9,9	NAN	
30,6	-1,305	NAN	9,9	NAN	
30,7	-1,305	NAN	9,9	NAN	
30,8	-1,305	NAN	9,9	NAN	
33,64	-1,29	NAN	9,9	NAN	
33,66	-1,29	NAN	9,9	NAN	
33,677	-1,29	NAN	9,9	NAN	
33,694	-1,29	NAN	9,9	NAN	
33,713	-1,29	NAN	9,9	NAN	
33,731	-1,29	NAN	9,9	NAN	
33,75	-1,29	NAN	9,9	NAN	
33,769	-1,29	NAN	9,9	NAN	
33,788	-1,29	NAN	9,9	NAN	
33,804	-1,29	NAN	9,9	NAN	
33,823	-1,29	NAN	9,9	NAN	
33,841	-1,29	NAN	9,9	NAN	
33,86	-1,29	NAN	9,9	NAN	
33,876	-1,29	NAN	9,9	NAN	
33,894	-1,29	NAN	9,9	NAN	
33,914	-1,29	NAN	9,9	NAN	
33,934	-1,29	NAN	9,9	NAN	
33,953	-1,29	NAN	9,9	NAN	
33,972	-1,29	NAN	9,9	NAN	
33,99	-1,29	NAN	9,9	NAN	
34,009	-1,29	NAN	9,9	NAN	
34,027	-1,29	NAN	9,9	NAN	
34,045	-1,29	NAN	9,9	NAN	
34,062	-1,29	NAN	9,9	NAN	
34,243	-1,29	NAN	9,9	NAN	
34,26	-1,29	NAN	9,9	NAN	
34,277	-1,29	NAN	9,9	NAN	
34,296	-1,29	NAN	9,9	NAN	
34,314	-1,29	NAN	9,9	NAN	
34,332	-1,29	NAN	9,9	NAN	
34,348	-1,29	NAN	9,9	NAN	
34,364	-1,29	NAN	9,9	NAN	
34,382	-1,29	NAN	9,9	NAN	
34,401	-1,29	NAN	9,9	NAN	
34,419	-1,29	NAN	9,9	NAN	
34,438	-1,29	NAN	9,9	NAN	
34,5	-1,29	NAN	9,9	NAN	
34,6	-1,275	NAN	9,9	NAN	
34,7	-1,275	NAN	9,9	NAN	
34,8	-1,275	NAN	9,9	NAN	
34,9	-1,275	NAN	9,9	NAN	
36,667	-1,275	NAN	9,9	NAN	
36,699	-1,275	NAN	9,9	NAN	
36,742	-1,275	NAN	9,9	NAN	
36,761	-1,275	NAN	9,9	NAN	
36,78	-1,275	NAN	9,9	NAN	
36,797	-1,275	NAN	9,9	NAN	
36,815	-1,275	NAN	9,9	NAN	
36,833	-1,275	NAN	9,9	NAN	
36,851	-1,275	NAN	9,9	NAN	
36,869	-1,275	NAN	9,9	NAN	
36,887	-1,275	NAN	9,9	NAN	
36,905	-1,275	NAN	9,9	NAN	
36,923	-1,275	NAN	9,9	NAN	
36,942	-1,275	NAN	9,9	NAN	
36,961	-1,275	NAN	9,9	NAN	
36,979	-1,275	NAN	9,9	NAN	
36,997	-1,275	NAN	9,9	NAN	
37,016	-1,275	NAN	9,9	NAN	
37,032	-1,275	NAN	9,9	NAN	
37,048	-1,275	NAN	9,9	NAN	
37,065	-1,275	NAN	9,9	NAN	
37,103	-1,275	NAN	9,9	NAN	
37,204	-1,275	NAN	9,9	NAN	
37,303	-1,275	NAN	9,9	NAN	
37,404	-1,275	NAN	9,9	NAN	
37,503	-1,275	NAN	9,9	NAN	
37,603	-1,275	NAN	9,9	NAN	
37,704	-1,275	NAN	9,9	NAN	
37,8	-1,275	NAN	9,9	NAN	
37,9	-1,275	NAN	9,9	NAN	
38	-1,275	NAN	9,9	NAN	
38,1	-1,275	NAN	9,9	NAN	
38,2	-1,275	NAN	9,9	NAN	
38,3	-1,275	NAN	9,9	NAN	
38,525	-1,275	NAN	9,9	NAN	
38,543	-1,275	NAN	9,9	NAN	
38,6	-1,275	NAN	9,9	NAN	
38,7	-1,275	NAN	9,9	NAN	
38,8	-1,275	NAN	9,9	NAN	
38,9	-1,275	NAN	9,9	NAN	
39	-1,275	NAN	9,9	NAN	
39,1	-1,275	NAN	9,9	NAN	
39,797	-1,275	0	9,9	NAN	
39,818	-1,275	0	9,9	NAN	
